prompt,prompt_len,target
"In Rare Speech to Congress, NATO Leader Says Allies Must Deter Moscow.",15,False
"To Bolster Its Claims, China Plants Islands in Disputed Waters.",15,True
China Hawks in Congress See an Opportunity in Coronavirus.,11,True
"Next Leader May Echo Maliki, but Iraqis Hope for New Results.",16,False
2 Survivors of Canada’s First Quintuplet Clan Reluctantly Re-emerge.,20,False
"China’s New Leader, Visiting Russia, Promotes Nations’ Economic and Military Ties.",18,True
"On Both Ends of Capitol, Both Parties Warn Big Pharma on Drug Prices.",16,False
More Children in Greece Are Going Hungry.,9,False
"After Quake, Tibetans Distrust China’s Help.",13,True
"Afonso Dhlakama, Mozambique’s Opposition Leader, Dies at 65.",19,False
Slain Texas Lawman Had Pledged to Hunt Down ‘Scum’.,17,False
China Moves to Tighten Its Control of Hong Kong.,12,True
Trump Eyes China Sanctions While Seeking Its Help on North Korea.,13,True
Train Wreck in China Heightens Unease on Safety Standards.,13,True
Fire Kills at Least 19 in Beijing Apartment Building.,13,False
"Troubled by Lapses, Government’s Voice to the World Braces for New Trump Management.",21,False
Libya Tries to Build Army That Can March Straight and Defang Militias.,16,False
U.S. Rebukes China on Efforts to Build Artificial Islands .,16,True
"Norway Again Embraces the Vikings, Minus the Violence.",12,False
"On Campuses Far From China, Still Under Beijing’s Watchful Eye.",17,True
"Phyllis Schlafly, ‘First Lady’ of a Political March to the Right, Dies at 92.",23,False
China to Ease Longtime Policy of 1-Child Limit.,14,True
Tibetans in China Protest Proposed Curbs on Their Language.,14,True
Move Over Mao: Beloved ‘Papa Xi’ Awes China .,14,True
U.S. Sends Two B-52 Bombers Into Air Zone Claimed by China.,21,True
"By the Millions, Egyptians Seek Morsi’s Ouster.",14,False
"Pope Defrocks Theodore McCarrick, Ex-Cardinal Accused of Sexual Abuse.",17,False
Mass Layoffs in China’s Coal Country Threaten Unrest.,15,True
Trump Accuses China of Interfering in Midterm Elections.,13,True
Outrage Over Sexist Remarks Turns Into a Political Fund-Raising Tool.,16,False
‘Kingdom of Daughters’ in China Draws Tourists to Its Matrilineal Society.,17,True
N.S.A. Leaker Denies Giving Secrets to China.,16,True
Trump’s Inaccurate Claims on Hydroxychloroquine.,13,False
"From a Space Station in Argentina, China Expands Its Reach in Latin America.",17,True
Vietnam Fails to Rally Partners in China Dispute.,10,True
Leader of China Aims at Military With Graft Case.,12,True
"Suspect in Southern China Bombings Died in Blast, Police Say.",15,True
Tennessee Pastor Disputes Wildlife Possession Charge by State.,10,False
China’s Omnivorous Markets Are in the Eye of a Lethal Outbreak Once Again.,18,True
Fading Economy and Graft Crackdown Rattle China’s Leaders.,16,True
"33 U.S. Service Members Have Contracted Zika, Pentagon Says.",17,False
Virulent E. Coli Strain Spreads in Germany and Puzzles Health Officials.,16,False
"Punches, Kicks and the ‘Dangling Chair’: Detainee Tells of Torture in China.",21,True
"Pursuing Soft Power, China Puts Stamp on Africa’s News.",16,True
Trump Officials Offer Mixed Signals on Trade Deal With China.,12,True
On Offer in China: ‘Fried Swarm’ and Other Tasty Translations.,15,True
U.S. Shifts Focus to Press China for Market Access.,14,True
"In GPS Battle, Russia Sets Restrictions of Its Own.",12,False
"Protests Erupt in Hong Kong, Overshadowing China’s National Day Parade.",19,True
China’s Antigraft Campaign Expands to a Coal-Rich Northern Province.,18,True
"In Cuba, Church’s Uneasy Balancing Act.",12,False
Trump Grappling With Risks of Proceeding With North Korea Meeting.,13,False
Egypt Rejects Criticism Over Airstrike That Killed Mexican Tourists.,14,False
"Wobbly After Iowa, Biden Confronts a Perilous Moment.",17,False
China Boss’s Fall Puts Focus on a Business Ally.,13,True
"Melania Trump Visiting Africa, a Continent Freighted With History for Her Husband.",17,False
"Caught in U.S.-China Crossfire, Eastman Orchestra Cancels Tour.",17,True
Prominent Advocate Held in Southern China.,9,True
Republican Party in California Is Caught in Cycle of Decline.,12,False
Coronavirus Diplomacy: How China’s Red Cross Serves the Communist Party.,15,True
The ‘Green Dimension’: Inside the Lives of California’s Marijuana Trimmers.,17,False
China: Tang Dynasty Coffin Returned by U.S. Businessman.,15,True
China Escalates Its Response to Outbreak of Avian Flu.,12,True
"Leader’s Visit Lifts a Village, Yet Lays Bare China’s Woes.",20,True
Trump Declines to Label China a Currency Manipulator as Trade War Brews.,17,True
China Charges Activist From Taiwan With ‘Subverting State Power’.,15,True
China’s Money and Migrants Pour Into Tibet.,12,True
Sunni Resentment Muddles Prospect of Reunifying Iraq After ISIS.,16,False
"Amid Violence, Returning to Elections in Sri Lanka After a Void.",14,False
China Tightens Censorship of Electronic Communications.,10,True
Belgian Catholics Remain Anguished by Abuse.,10,False
"Fearing China’s Rule, Hong Kong Residents Resist Extradition Plan.",16,True
"Washington as Unruly Sandbox: Squabbles, Antics and Tantrums.",17,False
Top Democrats Back Compromise Plan to Revive Stimulus Talks.,12,False
Judge Blocks Trump Administration Plan to Detain Migrant Children.,12,False
China Seeks Talks to Ease Korean Tension.,10,True
Trump Falsely Calls China Trade Agreement ‘Biggest Deal There Is’.,14,True
Rice Tainted With Cadmium Is Discovered in Southern China.,12,True
State Dept. Official Visits Somalia Amid Signs of Recovery.,12,False
Obama Campaign Endgame: Grunt Work and Cold Math.,12,False
Harassment and Evictions Bedevil Even China’s Well-Off.,16,True
"An Island Tethered to Taiwan, but Leaning Toward China.",14,True
"China Plans Up to $200 Billion in Trade Concessions, but Skepticism Abounds.",22,True
"For 13th Time, Critic of China’s Government Is Barred From Leaving Country.",21,True
"Where China Meets India in a High-Altitude Desert, Push Comes to Shove.",18,True
One Palestinian’s Refusal to Eat Puts Israel in a Bind.,15,False
Ruling Threatens Hong Kong’s Independence From China.,13,True
China Defers Death Penalty for Disgraced Official’s Wife.,15,True
"Ling Jihua, Ex-Presidential Aide in China, Gets Life Sentence for Corruption.",19,True
Fraying Ties With Trump Put Jim Mattis’s Fate in Doubt.,17,False
"For 2012 Hopeful, Envoy Job in China Was a Useful Detour.",20,True
Houthi Rebels Agree to 5-Day Cease-Fire in Yemen.,18,False
China Frees 2 Brothers of U.S. Reporter for Radio Free Asia.,18,True
Lost Jet’s Path Seen as Altered via Computer.,12,False
"As Gridlock Deepens in Congress, Only Gloom Is Bipartisan.",16,False
Bolder Protests Against Pollution Win Project’s Defeat in China.,15,True
New President in Sri Lanka Puts China’s Plans in Check.,14,True
"Cecil D. Andrus, 85, Carter’s Preservationist Interior Secretary, Dies.",21,False
Tension Precedes U.S.-China Meeting on Human Rights.,14,True
"Brazil, Where a Judge Made $361,500 in a Month, Fumes Over Pay.",24,False
"Damascus Avoids Blood of Uprising, but Not Pain.",15,False
"On Tour, Pompeo Courts Africa, to Counter China.",12,True
U.S. Adds Sanctions Over Internment of Muslims in China.,15,True
Trump Renews Trade War as China Talks End Without a Deal.,14,True
Trump Says Putin ‘Means It’ About Not Meddling.,13,False
Scandal May Topple Party Official in China.,11,True
"After Protest, China Cancels Plans for Uranium Plant.",12,True
Pence Speech to String Together a Narrative of Chinese Aggression.,13,False
Court Ruling Deals Public Blow to China’s Labor-Camp System.,15,True
Three Al Jazeera Journalists Remain in Jail After Egyptian Court Orders a Retrial.,16,False
China Leader’s Limits Come Into Focus as U.S. Visit Nears.,18,True
"Thailand Deports 2 Dissidents to China, Rights Groups Say.",15,True
Kansas Republicans Reject Gov. Sam Brownback’s Conservatives in Primary.,15,False
"Donald Trump Is Sworn In as President, Capping His Swift Ascent.",16,False
China Hails North Korean Leader as He Tours Country.,12,True
Illegal Immigrants See Opportunity in New Rule.,9,False
F.B.I. Opened Inquiry Into Whether Trump Was Secretly Working on Behalf of Russia.,22,False
How China Got Sri Lanka to Cough Up a Port.,12,True
Kerry in China to Seek Help in Korea Crisis.,11,True
"China Blinks on South Korea, Making Nice After a Year of Hostilities.",17,True
Mexican Candidate for Governor Is Assassinated.,9,False
Companies in South China See Opportunity in Beijing’s Smog.,14,True
Former Trump Aides Charged as Prosecutors Reveal New Campaign Ties With Russia.,16,False
Acquittal in Freddie Gray Case Casts Doubts About Future Trials.,16,False
Pitfalls Abound in China’s Push From Farm to City.,15,True
"Drought Adds to Woes of Afghanistan, in Grips of a Raging War.",19,False
China Detains Several Women’s Rights Activists.,12,True
El Salvador Recognizes China in Blow to Taiwan.,11,True
"Reginald Foster, Vatican Latinist Who Tweeted in the Language, Dies at 81.",21,False
China Wrestles With Draft Law on Nongovernmental Organizations.,15,True
French Airstrikes Push Back Islamists and Regain Towns in Central Mali.,17,False
"As Romney Repeats Trade Message, Bain Maintains China Ties.",14,True
Political Staging in Trial of Fallen China Official.,10,True
"Jeb Bush Announces White House Bid, Saying ‘America Deserves Better’.",15,False
"China, Pursuing Strategic Interests, Builds Presence in Antarctica.",13,True
"Next Leader May Echo Maliki, but Iraqis Hope for New Results.",16,False
"As India Collaborates With Japan on Islands, It Looks to Check China.",16,True
China Puts a Hitch in the Step of ‘Dancing Grannies’.,14,True
"Bloomberg Prepares Huge TV Blitz, Reserving $30 Million in Ads.",17,False
"The Rise, Fall and Possible Renewal of a Town in Laos on China’s Border.",19,True
Israel Arrests Young Jews Suspected of Terrorism Against Palestinians.,13,False
N.S.A. Purges Hundreds of Millions of Call and Text Records.,18,False
"Clashes Over Trade and Detentions: What China, the U.S. and Canada Are Fighting Over.",24,True
Trump Falsely Calls China Trade Agreement ‘Biggest Deal There Is’.,14,True
U.S. Asks China to Help Rein In Korean Hackers.,16,True
51 U.S. Diplomats Urge Strikes Against Assad in Syria.,17,False
Russian Law Would Place Tougher Restrictions on Nonprofits.,12,False
New Sanctions on North Korea Pass in Unified U.N. Vote.,15,False
"For Dr. Deborah Birx, Urging Calm Has Come With Heavy Criticism.",17,False
"Across China, Walmart Faces Labor Unrest as Authorities Stand Aside.",14,True
"A Prosperous China Says ‘Men Preferred,’ and Women Lose.",14,True
"Joyous Africans Take to the Rails, With China’s Help.",15,True
"As New Coronavirus Spread, China’s Old Habits Delayed Fight.",14,True
Attack on Military Parade in Iran Kills at Least 25.,14,False
China Sends a Real Estate Mogul to Prison .,11,True
China’s Uighur Unrest Is Opportunity for Afghans.,14,True
China Faces New Scandal Over Crash of a Ferrari.,11,True
"For Family of Slain Activist, No End in Sight for Case.",16,False
"No Need to Run in Hawaii: The Lava Is Coming, but Very Slowly.",17,False
"Democrats Escalate Calls for Trump Inquiry, With Republicans More Reserved.",14,False
"Embracing China, Facebook and Himself, Cambodia’s Ruler Digs In.",17,True
Bomb Takes Heavy Toll at Pakistan Sports Event.,10,False
China Announces Inquiry Into Company Trading With North Korea.,11,True
"Biden and Ryan Quarrel Aggressively in Debate, Offering Contrasts.",16,False
Repackaging the Revolutionary Classics of China.,10,True
Cantor’s Loss a Bad Omen for Moderates.,13,False
China Blocks U.S. Navy Flotilla’s Visit to Hong Kong.,17,True
"In Link to Caucasus, Russia Faces Old Problem.",11,False
Attacks on Elderly Armenian Women in Turkey Awaken Fears.,12,False
China Passes Antiterrorism Law That Critics Fear May Overreach.,13,True
China Pushes to End Public Shaming.,10,True
Merger Puts New Face on Opposition Election Bid in South Africa.,14,False
Ivory Coast Forces Crack Down on Opposition.,9,False
"As Coronavirus Fades in China, Nationalism and Xenophobia Flare.",14,True
Train Station Rampage Further Strains Ethnic Relations in China.,12,True
"Horace Ashenfelter, Olympic Victor of a Cold War Showdown, Dies at 94.",21,False
China Turns Drug Rehab Into a Punishing Ordeal.,12,True
"Trump Speaks With Taiwan’s Leader, an Affront to China.",15,True
India’s Air Pollution Rivals China’s as World’s Deadliest.,17,True
Doctor Asserts Church Ignored Abuse Warnings.,10,False
Tension Precedes U.S.-China Meeting on Human Rights.,14,True
Standoff in China Drags On for U.S. Man Held by Workers.,18,True
South Sudan Enemies Find Uneasy Refuge Together at a U.N. Base.,17,False
Hajj Tragedy Inflames Schisms During a Pilgrimage Designed for Unity.,16,False
"Justices Lean Toward Bob McDonnell, Ex-Virginia Governor, in Corruption Case.",17,False
China’s Censors Ban Winnie the Pooh and the Letter ‘N’ After Xi’s Power Grab.,23,True
"In the West, ‘Monument’ Is a Fighting Word.",13,False
"Embracing China, Facebook and Himself, Cambodia’s Ruler Digs In.",17,True
"As Trade War Persists, Mnuchin Says China Talks Have ‘Broken Down’.",17,True
China Tightens Censorship of Electronic Communications.,10,True
China Expands Chaotic Dragnet in Coronavirus Crackdown.,13,True
China and Iran to Conduct Joint Naval Exercises in the Persian Gulf.,14,True
How a Taliban Assassin Got Close Enough to Kill a General.,13,False
Germany Encounters Surge in Crime by the Far Right.,11,False
Danger Lingers After Landslide Kills 8 in Washington State.,14,False
Russians Call Pussy Riot Note at Murder Site a Diversion.,13,False
"Li Zhensheng, Photographer of China’s Cultural Revolution, Dies at 79.",20,True
"Corruption in China: Crocodile Meat, Jade, Piles of Cash.",14,True
"Working Russia’s Streets, and Its Halls of Power.",13,False
"China, Feeling Left Out, Has Plenty to Worry About in North Korea-U.S. Talks.",22,True
Souring World Views of Trump Open Doors for China and Russia.,14,True
"Donald Trump, in Feud With Fox News, Shuns Debate.",15,False
"Daring Circle, Now at Risk, Aided Activist’s Flight in China.",19,True
China Finds Resistance to Oil Deals in Africa.,10,True
Frustration Mounts Among Farmers as China Trade Talks Break Down.,13,True
China Says Nearly 100 Are Killed in Week of Unrest in Xinjiang.,18,True
House Rebukes G.O.P. Leaders Over Spending.,15,False
"Supreme Court Rules in Capital Cases, Overturning a Death Sentence.",16,False
"Peppa Pig, Unlikely Rebel Icon, Faces Purge in China.",15,True
Train Station Rampage Further Strains Ethnic Relations in China.,12,True
Clinton Warns China on Iran Sanctions.,9,True
White House Plans Effort to Refinance Mortgages.,11,False
Japan Warns of China and North Korea as Security Threats .,13,True
U.S. Diplomats Evacuated in China as Medical Mystery Grows.,17,True
"China Maintains Respect, and a Museum, for a U.S. General.",18,True
Army Ousts Egypt’s President; Morsi Is Taken Into Military Custody.,18,False
"Don’t Mix Chili and Politics, South Dakota Official Says.",14,False
"Taking Up Gay Marriage, but on Its Own Terms.",12,False
Zuma Seeks to Calm South Africa After Killing.,12,False
Kenya Mall Carnage Shows Shabab Resilience.,10,False
"For a Liberian Family, Ebola Turns Loving Care Into Deadly Risk.",15,False
‘We Cannot Afford This’: Malaysia Pushes Back Against China’s Vision.,17,True
"Weaning Itself From Elephant Ivory, China Turns to Mammoths.",15,True
Donald Trump’s Campaign Stands By Embrace of Putin.,12,False
Clashes Break Out After Morsi Seizes New Power in Egypt.,15,False
"Burying ‘One Child’ Limits, China Pushes Women to Have More Babies.",18,True
Government Shutdown to Continue for Days as Senate Adjourns Until Thursday.,15,False
Trump Increases China Tariffs as Trade Deal Hangs in the Balance.,15,True
Main Syria-Jordan Crossing Under Insurgent Assault.,11,False
China Says 8 Executed in Western Region; Charges Stem From Separatist Attacks .,17,True
China Sentences 27 Linked to Official Who Reported Graft .,14,True
Romney Seeks Obama Apology for Bain Attacks.,12,False
China’s Leadership Praises Hong Kong’s Top Official.,14,True
Typhoon Mangkhut Slams Hong Kong and Southern China.,14,True
"Bob Einstein, 76, a.k.a. Super Dave Osborne and Larry David Pal, Dies.",24,False
China Puts a Hitch in the Step of ‘Dancing Grannies’.,14,True
China Restricts Voting Reforms for Hong Kong.,10,True
China Sentences Four Uighurs to Death Over Unrest.,13,True
"In China’s Shadow, U.S. Courts Old Foe Vietnam.",17,True
"Clinton, Citing Work With Obama, Urges Unity in Bosnia.",15,False
Skyscrapers’ Rise in China Marks the Fall of Immigrant Enclaves.,16,True
"China’s New Wedding Vows: To Have, Hold and Not Violate National Interests.",20,True
A Judge Lauded as No-Nonsense and Scholarly.,13,False
"Slain Hamas Operative Was Drugged, Dubai Police Say.",14,False
Canada’s Ambassador to China Pushed Out Over Controversy.,13,True
Lebanon Gives Palestinians New Work Rights.,8,False
"In China, Vaccine Scandal Infuriates Parents and Tests Government.",14,True
Signs of Wrangling in China Over Top Military Post.,12,True
"She’s a Force of Nature, and She Just Declared War on Peace With the Taliban.",21,False
Missteps by Rebels Erode Their Support Among Syrians.,12,False
"Remaking a Life, After Years in an Israeli Prison.",13,False
China Strips Army Official of Position After Attack.,10,True
"With Choice of Trade Negotiator, Trump Prepares to Confront Mexico and China.",17,True
China and Russia Reach 30-Year Gas Deal.,13,True
Court in Bahrain Confirms Jail Terms for 13 Dissidents.,15,False
Uproar Over Netanyahu’s Ice Cream Is Welcome in One Parlor.,17,False
"In North Carolina, Beliefs Clash on Marriage Law.",11,False
U.N. Rights Council to Investigate Killings in Philippine Drug War.,16,False
"Around the World and the U.S., New Travel Ban Draws Anger, Applause and Shrugs.",22,False
Earthquake Kills Hundreds in Southwest China.,8,True
How Hong Kong’s Leader Made the Biggest Political Retreat by China Under Xi.,17,True
New U.S. Envoy Urges China to Relax Business Restrictions.,15,True
U.S. Accuses Chinese Nationals of Infiltrating Corporate and Government Technology.,18,False
China Wrestles With Draft Law on Nongovernmental Organizations.,15,True
Human Rights Advocates Vanish as China Intensifies Crackdown.,13,True
"Angry Over Okinawa Deal, Party Quits Coalition.",11,False
Trump and Pompeo Embrace Autocrats and Disparage Opponents at Home.,16,False
China Orders Ban on New Government Buildings.,9,True
China Rejects Google’s Hacking Charge.,10,True
Tlaib Renounces Trip to West Bank Under Israel’s Conditions.,16,False
Northern Ireland Is Sinking Into a ‘Profound Crisis’.,13,False
U.S. Cyberattacks Target ISIS in a New Line of Combat.,16,False
Illuminating the Risks of Trump’s China Trade War.,13,True
China to Retry Canadian on Drug Charge Amid Diplomatic Spat.,13,True
"Debris Alone May Not Solve Mystery of Malaysia Flight 370, Experts Say.",19,False
"Iran Fails to Address All Nuclear Concerns, U.N. Says.",15,False
A Lesson of Sandy Hook: ‘Err on the Side of the Victims’.,16,False
"Defying Allies, Italy Signs On to New Silk Road With China.",15,True
"U.S. Sails Warship Near Island in South China Sea, Challenging Chinese Claims.",20,True
"With Drilling Near End, Chile Rescue Enters Risky Phase.",14,False
How North Korea Managed to Defy Years of Sanctions.,12,False
"Trump Speaks With Taiwan’s Leader, an Affront to China.",15,True
"For 13th Time, Critic of China’s Government Is Barred From Leaving Country.",21,True
Obama Strikes Populist Chord With Speech on G.O.P. Turf.,18,False
"Geoffrey Nunberg, Expert on How Language Works, Dies at 75.",17,False
"For Bashar al-Assad, Winning the Syrian War May Lead to New Troubles.",18,False
"On Way Out, China’s Leader Offers Praise for the Status Quo.",16,True
Rwanda Lays Out Charges Against Ex-Presidential Hopeful.,13,False
"Golden Mao Statue in China, Nearly Finished, Is Brought Down by Criticism.",16,True
China Answers One Question About Trial: A Date .,11,True
Philippine Leader Sounds Alarm on China.,8,True
"To Gain Leverage in China Trade Talks, Trump Shows Solidarity With Hong Kong.",16,True
Texas Senator Goes on Attack and Raises Bipartisan Hackles.,13,False
Arizona Governor Faces a Tough Choice: A Senator Made From McCain’s Mold or Trump’s.,21,False
Panama Papers Source Offers to Aid Inquiries if Exempt From Punishment.,13,False
Hong Kong Paper Drops Pro-Democracy Column.,10,False
Reports Describe Deadly Clash in Restive China Region.,11,True
‘Extremely Evil Misconduct’: Thailand’s Palace Intrigue Spills Into View.,18,False
Ruling Threatens Hong Kong’s Independence From China.,13,True
"On Road to Reconciliation, Libya Meets Trail of Anguish.",14,False
Threat of Military Action Rattles Brazil as Virus Deaths Surge.,13,False
"When the Bullets Flew, ‘They Didn’t Care That I Was a Woman’.",19,False
Al Qaeda Branch Claims Responsibility for Bangladeshi Blogger’s Killing.,14,False
"Jet Fell Into Ocean With All Lost, Premier Says.",12,False
Supreme Court Unanimously Overturns ‘Bridgegate’ Convictions.,17,False
Thai Forces Move on Protesters as Tension Grows.,11,False
"McCain Announces Opposition to Republican Health Bill, Likely Dooming It.",15,False
China: Film Star Responds to Accusations on Quake Charity.,15,True
"Protests Erupt in Hong Kong, Overshadowing China’s National Day Parade.",19,True
Trump Embarks on Bilateral Trade Talks to Pressure China.,12,True
"China Steps Up Web Monitoring, Driving Many Wi-Fi Users Away.",15,True
Sheriff in San Francisco Faults Federal Authorities After Killing.,12,False
China’s Leadership Praises Hong Kong’s Top Official.,14,True
"Hackers Attack GreatFire.org, a Workaround for Websites Censored in China.",19,True
"China Seeks Businessman Said to Have Fled to U.S., Further Straining Ties.",21,True
"In China, Vaccine Scandal Infuriates Parents and Tests Government.",14,True
Military Parade in China Gives Xi Jinping a Platform to Show Grip on Power.,16,True
Trump Accuses China of Undermining Diplomacy With North Korea.,13,True
Canadian Neighborhood Rots in the Shadow of an Unborn Bridge to Detroit.,16,False
Space Age Relic Enters Astronomical Real Estate Market.,11,False
"With Warning, Obama Presses China on Currency.",10,True
"Trump Threatens Tariffs on $200 Billion in China Goods, Escalating Fight.",20,True
"CCTV, China’s Propaganda Tool, Finds Itself at Center of Antigraft Drive.",19,True
"Trump Touts Progress With China, but Pressure Grows for a Tough Deal.",16,True
"China Tries to Erase Taiwan, One Ally (and Website) at a Time.",17,True
"Suspect in Southern China Bombings Died in Blast, Police Say.",15,True
Heavy Snowfall in Alps Leaves 6 Dead and Strands Tourists.,15,False
"China, After Outcry, Reinstates Ban on Rhino and Tiger Parts in Medicine.",19,True
"Fear of Federal Debt Has Faded, but Risks Remain.",13,False
"Wisconsin Goes to Cruz, Raising Chance of Fight at Convention.",13,False
Obama Grasping Centrist Banner in Debt Impasse.,13,False
"Weaning Itself From Elephant Ivory, China Turns to Mammoths.",15,True
China Is Seen Nearing U.S.’s Military Power in Region.,16,True
U.S. to Further Scour Social Media Use of Visa and Asylum Seekers.,19,False
Trump Opens New Front in His Battle With China: International Shipping.,14,True
How a String of Flukes Helped Pave the Way for Mayor Michael Bloomberg.,16,False
Trump Bars CNN’s Jim Acosta From the White House.,13,False
Anger Over Coup Trumps Payouts to Thai Farmers.,12,False
Questions Rise on Preparations at Hospitals to Deal With Ebola.,12,False
"In China’s Crisis, Xi Sees a Crucible to Strengthen His Rule.",16,True
Ethnic Protests in China Have Lengthy Roots.,11,True
China Experiences a Booming Underground Market in Surrogate Motherhood.,13,True
Tourists Behaving Badly: Name-and-Shame Effort Fails to Fix China’s Image.,22,True
China’s Leadership Praises Hong Kong’s Top Official.,14,True
China Plans to Release Some of Its Pork Stockpile to Hold Down Prices.,16,True
Global Retailers Join Safety Plan for Bangladesh.,9,False
How Jeb Bush Hopes to Save His Candidacy.,11,False
Toxic ‘Forever Chemicals’ in Drinking Water Leave Military Families Reeling.,15,False
Reopenings Mark a New Phase: Global ‘Trial-and-Error’ Played Out in Lives.,22,False
Ex-Envoy Says U.S. Stirs China-Japan Tensions.,18,True
Leader of China Aims at Military With Graft Case.,12,True
Cornel West Will Return to Teach at Harvard.,11,False
"Richard Mellon Scaife, Influential U.S. Conservative, Dies at 82.",20,False
"Iran’s Leader, Denouncing Holocaust, Stirs Dispute.",14,False
Rio Tinto Workers Admit Taking Bribes in China.,11,True
"Jim Mattis Compared Trump to ‘Fifth or Sixth Grader,’ Bob Woodward Says in Book.",20,False
"American Psychological Association Bolstered C.I.A. Torture Program, Report Says.",18,False
China Takes a Chain Saw to a Center of Tibetan Buddhism.,13,True
China Turns Drug Rehab Into a Punishing Ordeal.,12,True
"Unhappy With a Moderate Jeb Bush, Conservatives Aim to Unite Behind an Alternative.",17,False
Tainted Lettuce Linked to Illness in Three States.,11,False
"China Showers Myanmar With Attention, as Trump Looks Elsewhere.",12,True
Obama Plans Big Effort to Build Support Among Women.,11,False
"As Democrats Gather, a Russian Subplot Raises Intrigue.",13,False
Police Fatally Shoot 8 After What China Calls a Terrorist Attack.,16,True
"China Expands Virus Lockdown, Encircling 35 Million.",14,True
Iranian-American Held in Iran Since July Is Said to Be Freed on Bail.,17,False
Mattis Accuses Beijing of ‘Intimidation and Coercion’ in South China Sea.,21,True
China Raids Offices of Rights Group as Crackdown on Activism Continues.,16,True
Myanmar to Curb Censorship of Media.,9,False
"Sure, the Populists Gained, but the Real Winners May Be for Europe.",19,False
"Hillary Clinton, ‘Smart Power’ and a Dictator’s Fall.",16,False
President-Elect Stirs Optimism in Iran and West.,13,False
"In Hong Kong Photographer, China Sees Image of Spy.",12,True
"After Stormy Daniels, Republicans Face a Referendum on Trump’s Conduct.",17,False
"In Rare Move, China Court to Hear H.I.V. Case.",17,True
Distinct Mix Holds On in a Corner of China.,11,True
"In China, Grass-Roots Groups Take On H.I.V./AIDS Outreach Work.",20,True
One Target in Beijing’s Migrant Crackdown: Schoolchildren.,14,False
Trump Friend’s Ties to Mideast at Heart of Lobbying Inquiry.,17,False
North Korea Loses Its Link to the Internet.,11,False
"China Blinks on South Korea, Making Nice After a Year of Hostilities.",17,True
Factory Explosion Follows Yemeni Forces’ Pullout.,11,False
China’s Hierarchy Strives to Regain Unity After Chongqing Leader’s Ouster.,20,True
India Takes Tough Stance With China on Kashmir.,11,True
"In China, a Fall From Grace May Aid a Rise to Power.",15,True
Skyscrapers’ Rise in China Marks the Fall of Immigrant Enclaves.,16,True
"On a Tightrope, President Prods China on Rights.",13,True
Iran Outlines Nuclear Deal; Accepts Limit.,11,False
Kamala Harris Was Ready to Brawl From the Beginning.,12,False
"In Baring Facts of Train Crash, Blogs Erode China Censorship.",16,True
China Intensifies Tug of War With India on Nepal.,12,True
"With Its Eye on China, Japan Builds Up Military.",12,True
"Egypt’s Military Expands Power, Raising Alarms.",13,False
"O.K., Mayor: Why 37-Year-Old Pete Buttigieg Is Attracting Boomers.",25,False
European Official Takes Measured Tone on Ukraine Aid.,10,False
"In Places Like North St. Louis, Gunfire Still Rules the Night.",16,False
"Police in China Kill 17 Linked to Mine Attack, Report Says.",16,True
Kenyan Forces Enter Somalia to Battle Militants.,11,False
"Nashom Wooden, Downtown Denizen, Is Dead at 50.",16,False
End of China’s One-Child Policy Stings Its ‘Loneliest Generation’.,18,True
Public Ouster in North Korea Unsettles China.,12,True
European Leaders Agree to New Budget Discipline Measures.,10,False
Turmoil Between Political Leaders Has Harmed Bangladesh’s People.,14,False
"Pressured by China, E.U. Softens Report on Covid-19 Disinformation.",21,True
Boy’s Response to Blasphemy Charge Unnerves Many in Pakistan.,16,False
"Once Skeptical, Senate Republicans Are All In on Trump.",14,False
North Korea Is Said to Launch Missiles Into Sea.,12,False
China’s Huawei Leads as Corporate Sponsor of Australian Politicians’ Travel.,16,True
Secret Bid to Arm Qaddafi Sheds Light on Tensions in China Government.,17,True
"In China, ‘Once the Villages Are Gone, the Culture Is Gone’.",16,True
"Col. Bud Day, Heroic Pilot in Vietnam War, Dies at 88.",18,False
China Expands Chaotic Dragnet in Coronavirus Crackdown.,13,True
"Cesar Pelli, Designer of Iconic Buildings Around the World, Dies at 92.",19,False
Conservative Nonprofit Acts as a Stealth Business Lobbyist.,11,False
"Ron Vara, A.K.A. Peter Navarro, Highlights Case for More China Tariffs.",21,True
"With Personal Data in Hand, Thieves File Early and Often.",13,False
Fears Growing as Syrians Wait for U.S. Attack.,14,False
Even Boom States Get the Blues.,8,False
"Branding Day, Fading Elsewhere, Still a Ritual on Colorado Ranch.",15,False
China Poised to Take Lead on Climate After Trump’s Move to Undo Policies.,18,True
Arson Suspected in Fire in China That Killed at Least 22.,17,True
"Trump Speaks With Taiwan’s Leader, an Affront to China.",15,True
Former Editor of Xinjiang Newspaper in China Is Ousted From Communist Party.,15,True
"Obama to Recall Military Personnel From Ebola Zone, Officials Say.",13,False
"A Racial Slur, a Viral Video, and a Reckoning.",15,False
"Simone Veil to Be Laid to Rest in Panthéon, Among France’s Revered.",20,False
"In China, the ‘Noisiest Park in the World’ Tries to Tone Down Rowdy Retirees.",23,True
"Missing Man Back in China, Confessing to Fatal Crime.",13,True
Kerry Presses Iranians to Prove Nuclear Work Is for Peaceful Purposes.,14,False
Some Refugees Begin Returning to Kyrgyzstan.,8,False
Anti-Vaccine Doctor Has Been Invited to Testify Before Senate Committee.,15,False
